Generation,Best_Pearson_r,Population_Mean_r,Weight_RTT,Weight_UTIL
271,0.7663794384225203,0.7662548246144251,0.5809454832250976,0.4190545167749023
272,0.7663794384225203,0.7662253468625742,0.5809454832250976,0.4190545167749023
273,0.7663794384225203,0.7662201771246181,0.5809454832250976,0.4190545167749023
274,0.7663794384225203,0.7662437342750312,0.5809454832250976,0.4190545167749023
275,0.7663794384225203,0.7662533874213753,0.5809454832250976,0.4190545167749023
276,0.7663794384225203,0.7662142059233176,0.5809454832250976,0.4190545167749023
277,0.7663794384225203,0.7662151437839841,0.5809454832250976,0.4190545167749023
278,0.7663794384225203,0.7662427480454668,0.5809454832250976,0.4190545167749023
279,0.7663794384225203,0.7662584868824007,0.5809454832250976,0.4190545167749023
280,0.7663794384225203,0.7662714980410664,0.5809454832250976,0.4190545167749023
281,0.7663794384225203,0.7661809291375897,0.5809454832250976,0.4190545167749023
282,0.7663794384225203,0.7662390054881175,0.5809454832250976,0.4190545167749023
283,0.7663794384225203,0.7662191344757213,0.5809454832250976,0.4190545167749023
284,0.7663794384225203,0.7662527785705283,0.5809454832250976,0.4190545167749023
285,0.7663794384225203,0.7662349031233961,0.5809454832250976,0.4190545167749023
286,0.7663794384225203,0.7662682735928067,0.5809454832250976,0.4190545167749023
287,0.7663794384225203,0.7662481403617691,0.5809454832250976,0.4190545167749023
288,0.7663794384225203,0.7662214346743985,0.5809454832250976,0.4190545167749023
289,0.7663794384225203,0.7662393025463858,0.5809454832250976,0.4190545167749023
290,0.7663794384225203,0.7662407836247749,0.5809454832250976,0.4190545167749023
291,0.7663794384225203,0.766218340747409,0.5809454832250976,0.4190545167749023
292,0.7663794384225203,0.7662671863152936,0.5809454832250976,0.4190545167749023
293,0.7663794384225203,0.7662345570690302,0.5809454832250976,0.4190545167749023
294,0.7663794384225203,0.7662701595216737,0.5809454832250976,0.4190545167749023
295,0.7663794384225203,0.766293034262526,0.5809454832250976,0.4190545167749023
296,0.7663794384225203,0.766279997542526,0.5809454832250976,0.4190545167749023
297,0.7663794384225203,0.7662415126480824,0.5809454832250976,0.4190545167749023
298,0.7663794384225203,0.7662882928710677,0.5809454832250976,0.4190545167749023
299,0.7663794384225203,0.766313145767129,0.5809454832250976,0.4190545167749023
300,0.7663794384225203,0.7662765352222886,0.5809454832250976,0.4190545167749023
301,0.7663794384225203,0.7662244590605057,0.5809454832250976,0.4190545167749023
302,0.7663794384225203,0.7662734753085341,0.5809454832250976,0.4190545167749023
303,0.7663794384225203,0.7662689752904809,0.5809454832250976,0.4190545167749023
304,0.7663794384225203,0.7662851450236916,0.5809454832250976,0.4190545167749023
305,0.7663794384225203,0.7662523714074299,0.5809454832250976,0.4190545167749023
306,0.7663794384225203,0.766206181995641,0.5809454832250976,0.4190545167749023
307,0.7663794384225203,0.7662937968909601,0.5809454832250976,0.4190545167749023
308,0.7663794384225203,0.7662848352867726,0.5809454832250976,0.4190545167749023
309,0.7663794384225203,0.7662287438879323,0.5809454832250976,0.4190545167749023
310,0.7663794384225203,0.7662906207397292,0.5809454832250976,0.4190545167749023
311,0.7663794384225203,0.766269405138561,0.5809454832250976,0.4190545167749023
312,0.7663794384225203,0.7662827007070059,0.5809454832250976,0.4190545167749023
313,0.7663794384225203,0.7662430684108614,0.5809454832250976,0.4190545167749023
314,0.7663794384225203,0.7662603762109974,0.5809454832250976,0.4190545167749023
315,0.7663794384225203,0.7662449634386528,0.5809454832250976,0.4190545167749023
316,0.7663794384225203,0.7662823984354903,0.5809454832250976,0.4190545167749023
317,0.7663794384225203,0.7662601810181817,0.5809454832250976,0.4190545167749023
318,0.7663794384225203,0.7662804435766255,0.5809454832250976,0.4190545167749023
319,0.7663794384225203,0.7662372918147742,0.5809454832250976,0.4190545167749023
