Source_Sheet,Source_Excel_Row,RSSI_dBm,Link_Mbps,UTIL_percent,RTT_ms,PacketLoss_percent,Upload_Mbps,Download_Mbps,Actual_Mbps,Is_Congested,State,Environment,RSSI_Score_0_100,GA_Normalized_RTT,GA_Normalized_UTIL,GA_Congestion_Score_0_100,GA_Hybrid_Score_0_100,APQI_raw,APQI_Qualified,APQI_Score_0_100
FREE1_1H_R2,51,-77,390.0,12,4,0.0,9.8344,5.0147,14.8491,False,정상,RSSI 변화 환경,37.735849056603776,0.9857142857142858,0.9195402298850575,95.7983748725733,37.735849056603776,2.5747174008303007,True,29.752725005768397
FREE1_1H_R2,52,-74,390.0,15,6,0.0,8.7894,5.2299,14.019300000000001,False,정상,RSSI 변화 환경,43.39622641509434,0.9714285714285714,0.8850574712643678,93.52343717859443,43.39622641509434,2.554675611704697,True,29.424642195450378
FREE1_1H_R2,53,-70,390.0,9,3,0.0,10.0457,5.6343,15.68,False,정상,RSSI 변화 환경,50.943396226415096,0.9928571428571429,0.9540229885057472,97.65835150710568,50.943396226415096,3.3331476600818397,True,42.16817999963365
FREE1_1H_R2,54,-77,458.75,16,20,0.0,7.1139,0.6272,7.7411,False,정상,RSSI 변화 환경,37.735849056603776,0.8714285714285714,0.8735632183908046,87.23231048798151,37.735849056603776,2.5396100546335676,True,29.1780199866283
FREE1_1H_R2,55,-77,390.0,8,3,0.0,10.4593,6.9163,17.3756,False,정상,RSSI 변화 환경,37.735849056603776,0.9928571428571429,0.9655172413793104,98.14002336546763,37.735849056603776,3.0144126123161845,True,36.95050758713364
FREE1_1H_R2,56,-74,390.0,9,3,0.0,9.2148,9.0058,18.2206,False,정상,RSSI 변화 환경,43.39622641509434,0.9928571428571429,0.9540229885057472,97.65835150710568,43.39622641509434,3.0194620872297264,True,37.03316716956328
FREE1_1H_R2,57,-77,390.0,9,7,0.0,14.2109,10.6887,24.8996,False,정상,RSSI 변화 환경,37.735849056603776,0.9642857142857143,0.9540229885057472,95.99850726931969,37.735849056603776,2.8831612973441527,True,34.801931928339364
FREE1_1H_R2,58,-77,390.0,21,3,0.0,16.9584,10.4706,27.429000000000002,False,정상,RSSI 변화 환경,37.735849056603776,0.9928571428571429,0.8160919540229885,91.87828920676219,37.735849056603776,2.076215574737491,True,21.59228189222135
FREE1_1H_R2,59,-75,390.0,5,6,0.0,11.5158,7.3236,18.8394,False,정상,RSSI 변화 환경,41.509433962264154,0.9714285714285714,1.0,98.340155762214,41.509433962264154,3.407686171475019,True,43.388370679294816
FREE1_1H_R2,60,-72,390.0,8,3,0.0,12.548,8.2812,20.8292,False,정상,RSSI 변화 환경,47.16981132075472,0.9928571428571429,0.9655172413793104,98.14002336546763,47.16981132075472,3.2835097942825486,True,41.355611300923236
FREE1_1H_R2,61,-77,390.0,11,3,0.0,13.5974,7.1243,20.7217,False,정상,RSSI 변화 환경,37.735849056603776,0.9928571428571429,0.9310344827586207,96.69500779038177,37.735849056603776,2.784419212919313,True,33.18553030113259
FREE1_1H_R2,62,-72,390.0,5,3,0.0,6.7142,6.4864,13.2006,False,정상,RSSI 변화 환경,47.16981132075472,0.9928571428571429,1.0,99.5850389405535,47.16981132075472,3.6768439022274135,True,47.79446557285173
FREE1_1H_R2,63,-77,390.0,7,5,0.0,6.4832,6.6879,13.1711,False,정상,RSSI 변화 환경,37.735849056603776,0.9785714285714285,0.9770114942528736,97.79177310493658,37.735849056603776,3.1770977062370394,True,39.61365220341039
FREE1_1H_R2,64,-77,458.75,8,8,0.0,5.4466,7.3181,12.764700000000001,False,정상,RSSI 변화 환경,37.735849056603776,0.9571428571428572,0.9655172413793104,96.06521806823514,37.735849056603776,2.9768683371651905,True,36.335910196367
FREE1_1H_R2,65,-72,390.0,8,5,0.0,9.8312,8.5989,18.430100000000003,False,정상,RSSI 변화 환경,47.16981132075472,0.9785714285714285,0.9655172413793104,97.31010124657462,47.16981132075472,3.254547390151515,True,40.88149859165734
FREE1_1H_R2,66,-78,390.0,11,4,0.0,13.8371,8.1681,22.005200000000002,False,정상,RSSI 변화 환경,35.84905660377358,0.9857142857142858,0.9310344827586207,96.28004673093527,35.84905660377358,2.7034994489560495,True,31.86087892370529
FREE1_1H_R2,67,-76,390.0,6,4,0.0,12.7484,4.6089,17.357300000000002,False,정상,RSSI 변화 환경,39.62264150943396,0.9857142857142858,0.9885057471264368,98.68840602274504,39.62264150943396,3.2467592461743346,True,40.754007171246656
MOVE_OPEN2_1H_R1,2,-52,1201.0,82,18,0.0,18.6356,49.9486,68.5842,True,혼잡,RSSI 변화 환경,84.90566037735849,0.8857142857142857,0.11494252873563215,56.271889954985355,56.271889954985355,4.1585102967316185,False,0.0
